MANDT;OTYPE;OBJID;PLVAR;RSIGN;RELAT;ISTAT;PRIOX;BEGDA;ENDDA;VARYF;SEQNR;VALIDTO;SCLAS;SOBID
10;P;80194197;1;A;32;1;;27.07.2016;31.12.9999;Q 50368551;0;31.12.2026;E;50390432
10;P;80194197;1;A;32;1;;27.07.2016;31.12.9999;Q 50368552;0;31.12.2026;E;50390432
10;P;80194197;1;A;32;1;;27.07.2016;31.12.9999;Q 50368553;0;31.12.2026;E;50390432
10;P;80194197;1;A;32;1;;27.07.2016;31.12.9999;Q 50368554;0;31.12.2026;E;50390432
10;P;80194197;1;A;32;1;;27.07.2016;31.12.9999;Q 50368555;0;31.12.2026;E;50390432
10;P;80194197;1;A;32;1;;27.07.2016;31.12.9999;Q 50368556;0;31.12.2026;E;50390432
10;P;80194197;1;A;32;1;;27.07.2016;31.12.9999;Q 50368557;0;31.12.2026;E;50390432
10;P;80194197;1;A;32;1;;27.07.2016;31.12.9999;Q 50368558;0;31.12.2026;E;50390432
10;P;80194197;1;A;32;1;;27.07.2016;31.12.9999;Q 50368559;0;31.12.2026;E;50390432
10;P;80194197;1;A;32;1;;27.07.2016;31.12.9999;Q 50368560;0;31.12.2026;E;50390432
10;P;80194197;1;A;32;1;;27.07.2016;31.12.9999;Q 50368561;0;31.12.2026;E;50390432
10;P;80194197;1;A;32;1;;27.07.2016;31.12.9999;Q 50368562;0;31.12.2026;E;50390432
10;P;80194197;1;A;32;1;;27.07.2016;31.12.9999;Q 50368563;0;31.12.2026;E;50390432
10;P;80194197;1;A;32;1;;27.07.2016;31.12.9999;Q 50368564;0;31.12.2026;E;50390432
10;P;80194197;1;A;32;1;;27.07.2016;31.12.9999;Q 50368565;0;31.12.2026;E;50390432
10;P;80194197;1;A;32;1;;27.07.2016;31.12.9999;Q 50368566;0;31.12.2026;E;50390432
10;P;80194197;1;A;32;1;;27.07.2016;31.12.9999;Q 50368567;0;31.12.2026;E;50390432
10;P;80194197;1;A;32;1;;27.07.2016;31.12.9999;Q 50368568;0;31.12.2026;E;50390432
10;P;80194197;1;A;32;1;;27.07.2016;31.12.9999;Q 50368569;0;31.12.2026;E;50390432
10;P;80194197;1;A;32;1;;27.07.2016;31.12.9999;Q 50368570;0;31.12.2026;E;50390432
10;P;80194197;1;A;32;1;;27.07.2016;31.12.9999;Q 50368571;0;31.12.2026;E;50390432
10;P;80194197;1;A;32;1;;27.07.2016;31.12.9999;Q 50368572;0;31.12.2026;E;50390432
10;P;80194197;1;A;32;1;;27.07.2016;31.12.9999;Q 50368573;0;31.12.2026;E;50390432
10;P;80194197;1;A;32;1;;27.07.2016;31.12.9999;Q 50368574;0;31.12.2026;E;50390432
10;P;80194197;1;A;32;1;;27.07.2016;31.12.9999;Q 50368575;0;31.12.2026;E;50390432
10;P;80194197;1;A;32;1;;27.07.2016;31.12.9999;Q 50368576;0;31.12.2026;E;50390432
10;P;80194197;1;A;32;1;;27.07.2016;31.12.9999;Q 50368577;0;31.12.2026;E;50390432
10;P;80194197;1;A;32;1;;27.07.2016;31.12.9999;Q 50368578;0;31.12.2026;E;50390432
10;P;80194197;1;A;32;1;;27.07.2016;31.12.9999;Q 50368579;0;31.12.2026;E;50390432
10;P;80194197;1;A;32;1;;27.07.2016;31.12.9999;Q 50368580;0;31.12.2026;E;50390432
10;P;80194197;1;A;32;1;;16.08.2016;31.12.9999;Q 50369183;0;31.12.2026;E;50390445
10;P;80194197;1;A;32;1;;16.08.2016;31.12.9999;Q 50369184;0;31.12.2026;E;50390445
10;P;80194197;1;A;32;1;;25.08.2016;20.08.2018;Q 50368789;0;31.12.2026;E;50436043
10;P;80194197;1;A;32;1;;04.01.2017;31.12.9999;Q 50018900;0;00.00.0000;;
10;P;80194197;1;A;32;1;;25.07.2017;31.12.9999;Q 50028023;0;31.12.2022;E;50432338
10;P;80194197;1;A;32;1;;25.07.2017;31.12.9999;Q 50028024;0;31.12.2022;E;50432338
10;P;80194197;1;A;32;1;;25.07.2017;31.12.9999;Q 50028133;0;31.12.2022;E;50432338
10;P;80194197;1;A;32;1;;25.07.2017;31.12.9999;Q 50028134;0;31.12.2022;E;50432338
10;P;80194197;1;A;32;1;;25.07.2017;31.12.9999;Q 50028136;0;31.12.2022;E;50432338
10;P;80194197;1;A;32;1;;25.07.2017;31.12.9999;Q 50028140;0;31.12.2022;E;50432338
10;P;80194197;1;A;32;1;;25.07.2017;31.12.9999;Q 50028141;0;31.12.2022;E;50432338
10;P;80194197;1;A;32;1;;25.07.2017;31.12.9999;Q 50028142;0;31.12.2022;E;50432338
10;P;80194197;1;A;32;1;;25.07.2017;31.12.9999;Q 50028143;0;31.12.2022;E;50432338
10;P;80194197;1;A;32;1;;25.07.2017;31.12.9999;Q 50028144;0;31.12.2022;E;50432338
10;P;80194197;1;A;32;1;;25.07.2017;31.12.9999;Q 50028146;0;31.12.2022;E;50432338
10;P;80194197;1;A;32;1;;25.07.2017;31.12.9999;Q 50028147;0;31.12.2022;E;50432338
10;P;80194197;1;A;32;1;;25.07.2017;31.12.9999;Q 50028148;0;31.12.2022;E;50432338
10;P;80194197;1;A;32;1;;25.07.2017;31.12.9999;Q 50028153;0;31.12.2022;E;50432338
10;P;80194197;1;A;32;1;;25.07.2017;31.12.9999;Q 50028154;0;31.12.2022;E;50432338
10;P;80194197;1;A;32;1;;25.07.2017;31.12.9999;Q 50028208;0;31.12.2022;E;50432338
10;P;80194197;1;A;32;1;;25.07.2017;31.12.9999;Q 50028209;0;31.12.2022;E;50432338
10;P;80194197;1;A;32;1;;25.07.2017;31.12.9999;Q 50028279;0;31.12.2022;E;50432338
10;P;80194197;1;A;32;1;;25.07.2017;31.12.9999;Q 50028282;0;31.12.2022;E;50432338
10;P;80194197;1;A;32;1;;25.07.2017;31.12.9999;Q 50028288;0;31.12.2022;E;50432338
10;P;80194197;1;A;32;1;;25.07.2017;31.12.9999;Q 50028289;0;31.12.2022;E;50432338
10;P;80194197;1;A;32;1;;25.07.2017;31.12.9999;Q 50028290;0;31.12.2022;E;50432338
10;P;80194197;1;A;32;1;;25.07.2017;31.12.9999;Q 50028291;0;31.12.2022;E;50432338
10;P;80194197;1;A;32;1;;25.07.2017;31.12.9999;Q 50028292;0;31.12.2022;E;50432338
10;P;80194197;1;A;32;1;;25.07.2017;31.12.9999;Q 50028294;0;31.12.2022;E;50432338
10;P;80194197;1;A;32;1;;25.07.2017;31.12.9999;Q 50028295;0;31.12.2022;E;50432338
10;P;80194197;1;A;32;1;;25.07.2017;31.12.9999;Q 50028296;0;31.12.2022;E;50432338
10;P;80194197;1;A;32;1;;25.07.2017;31.12.9999;Q 50368540;0;31.12.2022;E;50432338
10;P;80194197;1;A;32;1;;25.07.2017;31.12.9999;Q 50368541;0;31.12.2022;E;50432338
10;P;80194197;1;A;32;1;;25.07.2017;31.12.9999;Q 50368542;0;31.12.2022;E;50432338
10;P;80194197;1;A;32;1;;25.07.2017;31.12.9999;Q 50368543;0;31.12.2022;E;50432338
10;P;80194197;1;A;32;1;;25.07.2017;31.12.9999;Q 50368544;0;31.12.2022;E;50432338
10;P;80194197;1;A;32;1;;25.07.2017;31.12.9999;Q 50368583;0;31.12.2022;E;50432338
10;P;80194197;1;A;32;1;;25.07.2017;31.12.9999;Q 50368584;0;31.12.2022;E;50432338
10;P;80194197;1;A;32;1;;25.07.2017;31.12.9999;Q 50368585;0;31.12.2022;E;50432338
10;P;80194197;1;A;32;1;;25.07.2017;31.12.9999;Q 50368699;0;31.12.2022;E;50432338
10;P;80194197;1;A;32;1;;25.07.2017;31.12.9999;Q 50368700;0;31.12.2022;E;50432338
10;P;80194197;1;A;32;1;;25.07.2017;31.12.9999;Q 50368881;0;31.12.2022;E;50432338
10;P;80194197;1;A;32;1;;25.07.2017;31.12.9999;Q 50368882;0;31.12.2022;E;50432338
10;P;80194197;1;A;32;1;;25.07.2017;31.12.9999;Q 50368883;0;31.12.2022;E;50432338
10;P;80194197;1;A;32;1;;25.07.2017;31.12.9999;Q 50368884;0;31.12.2022;E;50432338
10;P;80194197;1;A;32;1;;29.08.2017;31.12.9999;Q 50368479;0;31.12.2022;E;50432343
10;P;80194197;1;A;32;1;;29.08.2017;31.12.9999;Q 50368480;0;31.12.2022;E;50432343
10;P;80194197;1;A;32;1;;29.08.2017;31.12.9999;Q 50368481;0;31.12.2022;E;50432343
10;P;80194197;1;A;32;1;;29.08.2017;31.12.9999;Q 50368482;0;31.12.2022;E;50432343
10;P;80194197;1;A;32;1;;29.08.2017;31.12.9999;Q 50368547;0;31.12.2022;E;50432343
10;P;80194197;1;A;32;1;;29.08.2017;31.12.9999;Q 50368548;0;31.12.2022;E;50432343
10;P;80194197;1;A;32;1;;29.08.2017;31.12.9999;Q 50368549;0;31.12.2022;E;50432343
10;P;80194197;1;A;32;1;;29.08.2017;31.12.9999;Q 50368550;0;31.12.2022;E;50432343
10;P;80194197;1;A;32;1;;29.08.2017;31.12.9999;Q 50368663;0;31.12.2022;E;50432343
10;P;80194197;1;A;32;1;;29.08.2017;31.12.9999;Q 50368664;0;31.12.2022;E;50432343
10;P;80194197;1;A;32;1;;29.08.2017;31.12.9999;Q 50368665;0;31.12.2022;E;50432343
10;P;80194197;1;A;32;1;;29.08.2017;31.12.9999;Q 50368666;0;31.12.2022;E;50432343
10;P;80194197;1;A;32;1;;29.08.2017;31.12.9999;Q 50368844;0;31.12.2022;E;50432343
10;P;80194197;1;A;32;1;;29.08.2017;31.12.9999;Q 50368845;0;31.12.2022;E;50432343
10;P;80194197;1;A;32;1;;29.08.2017;31.12.9999;Q 50368846;0;31.12.2022;E;50432343
10;P;80194197;1;A;32;1;;29.08.2017;31.12.9999;Q 50368847;0;31.12.2022;E;50432343
10;P;80194197;1;A;32;1;;29.08.2017;31.12.9999;Q 50369144;0;31.12.2022;E;50432343
10;P;80194197;1;A;32;1;;29.08.2017;31.12.9999;Q 50369145;0;31.12.2022;E;50432343
10;P;80194197;1;A;32;1;;29.08.2017;31.12.9999;Q 50369146;0;31.12.2022;E;50432343
10;P;80194197;1;A;32;1;;29.08.2017;31.12.9999;Q 50369147;0;31.12.2022;E;50432343
10;P;80194197;1;A;32;1;;28.11.2017;31.12.9999;Q 50018662;0;31.12.2022;E;50463932
10;P;80194197;1;A;32;1;;28.11.2017;31.12.9999;Q 50018723;0;31.12.2022;E;50463932
10;P;80194197;1;A;32;1;;28.11.2017;31.12.9999;Q 50018724;0;31.12.2022;E;50463932
10;P;80194197;1;A;32;1;;28.11.2017;31.12.9999;Q 50018727;0;31.12.2022;E;50463932
10;P;80194197;1;A;32;1;;28.11.2017;31.12.9999;Q 50018769;0;31.12.2022;E;50463932
10;P;80194197;1;A;32;1;;28.11.2017;31.12.9999;Q 50018770;0;31.12.2022;E;50463932
10;P;80194197;1;A;32;1;;28.11.2017;31.12.9999;Q 50018771;0;31.12.2022;E;50463932
10;P;80194197;1;A;32;1;;28.11.2017;31.12.9999;Q 50018774;0;31.12.2022;E;50463932
10;P;80194197;1;A;32;1;;28.11.2017;31.12.9999;Q 50018849;0;31.12.2022;E;50463932
10;P;80194197;1;A;32;1;;28.11.2017;31.12.9999;Q 50018857;0;31.12.2022;E;50463932
10;P;80194197;1;A;32;1;;28.11.2017;31.12.9999;Q 50018862;0;31.12.2022;E;50463932
10;P;80194197;1;A;32;1;;28.11.2017;31.12.9999;Q 50018931;0;31.12.2022;E;50463932
10;P;80194197;1;A;32;1;;28.11.2017;31.12.9999;Q 50028010;0;31.12.2022;E;50463932
10;P;80194197;1;A;32;1;;28.11.2017;31.12.9999;Q 50028011;0;31.12.2022;E;50463932
10;P;80194197;1;A;32;1;;28.11.2017;31.12.9999;Q 50028129;0;31.12.2022;E;50463932
10;P;80194197;1;A;32;1;;28.11.2017;31.12.9999;Q 50028236;0;31.12.2022;E;50463932
10;P;80194197;1;A;32;1;;28.11.2017;31.12.9999;Q 50028238;0;31.12.2022;E;50463932
10;P;80194197;1;A;32;1;;28.11.2017;31.12.9999;Q 50028278;0;31.12.2022;E;50463932
10;P;80194197;1;A;32;1;;28.11.2017;31.12.9999;Q 50368528;0;31.12.2022;E;50463932
10;P;80194197;1;A;32;1;;28.11.2017;31.12.9999;Q 50368529;0;31.12.2022;E;50463932
10;P;80194197;1;A;32;1;;28.11.2017;31.12.9999;Q 50368530;0;31.12.2022;E;50463932
10;P;80194197;1;A;32;1;;28.11.2017;31.12.9999;Q 50368683;0;31.12.2022;E;50463932
10;P;80194197;1;A;32;1;;28.11.2017;31.12.9999;Q 50368684;0;31.12.2022;E;50463932
10;P;80194197;1;A;32;1;;28.11.2017;31.12.9999;Q 50368685;0;31.12.2022;E;50463932
10;P;80194197;1;A;32;1;;28.11.2017;31.12.9999;Q 50368686;0;31.12.2022;E;50463932
10;P;80194197;1;A;32;1;;28.11.2017;31.12.9999;Q 50368687;0;31.12.2022;E;50463932
10;P;80194197;1;A;32;1;;28.11.2017;31.12.9999;Q 50368688;0;31.12.2022;E;50463932
10;P;80194197;1;A;32;1;;28.11.2017;31.12.9999;Q 50368689;0;31.12.2022;E;50463932
10;P;80194197;1;A;32;1;;28.11.2017;31.12.9999;Q 50368690;0;31.12.2022;E;50463932
10;P;80194197;1;A;32;1;;28.11.2017;31.12.9999;Q 50368691;0;31.12.2022;E;50463932
10;P;80194197;1;A;32;1;;28.11.2017;31.12.9999;Q 50368692;0;31.12.2022;E;50463932
10;P;80194197;1;A;32;1;;28.11.2017;31.12.9999;Q 50368695;0;31.12.2022;E;50463932
10;P;80194197;1;A;32;1;;28.11.2017;31.12.9999;Q 50368696;0;31.12.2022;E;50463932
10;P;80194197;1;A;32;1;;28.11.2017;31.12.9999;Q 50368858;0;31.12.2022;E;50463932
10;P;80194197;1;A;32;1;;28.11.2017;31.12.9999;Q 50368859;0;31.12.2022;E;50463932
10;P;80194197;1;A;32;1;;28.11.2017;31.12.9999;Q 50368860;0;31.12.2022;E;50463932
10;P;80194197;1;A;32;1;;28.11.2017;31.12.9999;Q 50368861;0;31.12.2022;E;50463932
10;P;80194197;1;A;32;1;;28.11.2017;31.12.9999;Q 50368873;0;31.12.2022;E;50463932
10;P;80194197;1;A;32;1;;28.11.2017;31.12.9999;Q 50368874;0;31.12.2022;E;50463932
10;P;80194197;1;A;32;1;;28.11.2017;31.12.9999;Q 50368875;0;31.12.2022;E;50463932
10;P;80194197;1;A;32;1;;28.11.2017;31.12.9999;Q 50368876;0;31.12.2022;E;50463932
10;P;80194197;1;A;32;1;;28.11.2017;31.12.9999;Q 50369158;0;31.12.2022;E;50463932
10;P;80194197;1;A;32;1;;28.11.2017;31.12.9999;Q 50369159;0;31.12.2022;E;50463932
10;P;80194197;1;A;32;1;;28.11.2017;31.12.9999;Q 50369160;0;31.12.2022;E;50463932
10;P;80194197;1;A;32;1;;28.11.2017;31.12.9999;Q 50369166;0;31.12.2022;E;50463932
10;P;80194197;1;A;32;1;;28.11.2017;31.12.9999;Q 50369167;0;31.12.2022;E;50463932
10;P;80194197;1;A;32;1;;28.11.2017;31.12.9999;Q 50369168;0;31.12.2022;E;50463932
10;P;80194197;1;A;32;1;;28.11.2017;31.12.9999;Q 50369169;0;31.12.2022;E;50463932
10;P;80194197;1;A;32;1;;28.11.2017;31.12.9999;Q 50369170;0;31.12.2022;E;50463932
10;P;80194197;1;A;32;1;;28.11.2017;31.12.9999;Q 50369171;0;31.12.2022;E;50463932
10;P;80194197;1;A;32;1;;28.11.2017;31.12.9999;Q 50369173;0;31.12.2022;E;50463932
10;P;80194197;1;A;32;1;;28.11.2017;31.12.9999;Q 50369174;0;31.12.2022;E;50463932
10;P;80194197;1;A;32;1;;28.11.2017;31.12.9999;Q 50369175;0;31.12.2022;E;50463932
10;P;80194197;1;A;32;1;;21.02.2018;31.12.9999;Q 50018925;0;31.12.2028;E;50461699
10;P;80194197;1;A;32;1;;21.02.2018;31.12.9999;Q 50368848;0;31.12.2028;E;50461699
10;P;80194197;1;A;32;1;;21.02.2018;31.12.9999;Q 50368849;0;31.12.2028;E;50461699
10;P;80194197;1;A;32;1;;21.02.2018;31.12.9999;Q 50368850;0;31.12.2028;E;50461699
10;P;80194197;1;A;32;1;;21.02.2018;31.12.9999;Q 50368851;0;31.12.2028;E;50461699
10;P;80194197;1;A;32;1;;21.02.2018;31.12.9999;Q 50368852;0;31.12.2028;E;50461699
10;P;80194197;1;A;32;1;;21.02.2018;31.12.9999;Q 50368853;0;31.12.2028;E;50461699
10;P;80194197;1;A;32;1;;21.02.2018;31.12.9999;Q 50368854;0;31.12.2028;E;50461699
10;P;80194197;1;A;32;1;;21.02.2018;31.12.9999;Q 50368855;0;31.12.2028;E;50461699
10;P;80194197;1;A;32;1;;21.02.2018;31.12.9999;Q 50368856;0;31.12.2028;E;50461699
10;P;80194197;1;A;32;1;;21.02.2018;31.12.9999;Q 50368857;0;31.12.2028;E;50461699
10;P;80194197;1;A;32;1;;21.02.2018;31.12.9999;Q 50368864;0;31.12.2028;E;50461699
10;P;80194197;1;A;32;1;;21.02.2018;31.12.9999;Q 50368865;0;31.12.2028;E;50461699
10;P;80194197;1;A;32;1;;21.02.2018;31.12.9999;Q 50368866;0;31.12.2028;E;50461699
10;P;80194197;1;A;32;1;;21.02.2018;31.12.9999;Q 50368872;0;31.12.2028;E;50461699
10;P;80194197;1;A;32;1;;21.08.2018;31.12.9999;Q 50368789;0;31.12.2019;E;50482807
10;P;80194214;1;A;32;1;;20.05.2000;31.12.2005;Q 50018917;0;31.12.9999;;
10;P;80194214;1;A;32;1;;20.05.2000;31.12.2005;Q 50018918;0;31.12.9999;;
10;P;80194214;1;A;32;1;;20.05.2000;31.12.2005;Q 50018919;0;31.12.9999;;
10;P;80194214;1;A;32;1;;20.05.2000;31.12.2005;Q 50018921;0;31.12.9999;;
10;P;80194214;1;A;32;1;;20.05.2000;31.12.9999;Q 50018799;0;31.12.9999;;
10;P;80194214;1;A;32;1;;20.05.2000;31.12.9999;Q 50018997;0;31.12.9999;;
10;P;80194214;1;A;32;1;;20.05.2000;31.12.9999;Q 50018999;0;31.12.9999;;
10;P;80194214;1;A;32;1;;20.05.2000;31.12.9999;Q 50019000;0;31.12.9999;;
10;P;80194214;1;A;32;1;;01.08.2000;31.12.2005;Q 50018896;0;31.12.9999;;
10;P;80194214;1;A;32;1;;13.07.2001;31.12.2005;Q 50019002;0;31.12.9999;;
10;P;80194214;1;A;32;1;;01.01.2003;22.08.2004;Q 50018927;0;31.12.2004;;
10;P;80194214;1;A;32;1;;01.01.2003;22.08.2004;Q 50018940;0;31.12.2004;;
10;P;80194214;1;A;32;1;;01.01.2003;31.12.2005;Q 50018937;0;31.12.2004;;
10;P;80194214;1;A;32;1;;29.01.2003;31.12.2005;Q 50018926;0;31.12.9999;;
10;P;80194214;1;A;32;1;;28.07.2003;18.04.2006;Q 50018922;0;31.12.2013;;
10;P;80194214;1;A;32;1;;06.08.2003;18.04.2006;Q 50018923;0;31.12.2013;;
10;P;80194214;1;A;32;1;;01.01.2004;21.12.2004;Q 50018941;0;31.12.2005;;
10;P;80194214;1;A;32;1;;01.01.2004;01.12.2005;Q 50018946;0;31.12.2005;;
10;P;80194214;1;A;32;1;;17.03.2004;13.09.2006;Q 50018942;0;31.12.2014;;
10;P;80194214;1;A;32;1;;26.03.2004;14.09.2006;Q 50018943;0;31.12.2014;;
10;P;80194214;1;A;32;1;;26.03.2004;15.09.2006;Q 50018944;0;31.12.2014;;
10;P;80194214;1;A;32;1;;26.03.2004;31.12.9999;Q 50018765;0;31.12.2014;;
10;P;80194214;1;A;32;1;;26.03.2004;31.12.9999;Q 50018766;0;31.12.2014;;
10;P;80194214;1;A;32;1;;26.03.2004;31.12.9999;Q 50018767;0;31.12.2014;;
10;P;80194214;1;A;32;1;;11.06.2004;31.12.2005;Q 50018939;0;31.12.2005;;
10;P;80194214;1;A;32;1;;23.08.2004;31.12.2005;Q 50018927;0;31.12.9999;;
10;P;80194214;1;A;32;1;;23.08.2004;31.12.2005;Q 50018940;0;31.12.9999;;
10;P;80194214;1;A;32;1;;22.12.2004;31.12.2005;Q 50018941;0;31.12.9999;;
10;P;80194214;1;A;32;1;;03.06.2005;18.03.2008;Q 50018925;0;31.12.2006;;
10;P;80194214;1;A;32;1;;16.08.2005;31.12.2005;Q 50018928;0;31.12.2006;;
10;P;80194214;1;A;32;1;;02.12.2005;31.12.9999;Q 50018946;0;31.12.9999;;
10;P;80194214;1;A;32;1;;21.12.2005;08.08.2007;Q 50018931;0;31.12.2015;;
